Task,participant,item,rule,Difficulty,TrialType,accuracy,rt,AgeGroup,rawrt
Bilingual,56,trophy,L2,low,nonswitch,1,7.021173246,Younger,1120.1
Bilingual,56,broom,L2,low,nonswitch,1,6.813884063,Younger,910.4
Bilingual,56,cake,L2,low,nonswitch,1,7.09564464,Younger,1206.7
Bilingual,56,strawberry,L2,low,nonswitch,1,6.722629795,Younger,831
Bilingual,56,toy,L2,low,nonswitch,1,6.890405641,Younger,982.8
Bilingual,56,present,L2,low,nonswitch,1,7.168425802,Younger,1297.8
Bilingual,56,ladder,L2,low,nonswitch,1,6.856251436,Younger,949.8
Bilingual,56,pen,L2,low,nonswitch,1,6.7597192,Younger,862.4
Bilingual,56,cup,L2,low,nonswitch,1,6.916814123,Younger,1009.1
Bilingual,56,plane,L2,low,nonswitch,1,6.710888451,Younger,821.3
Bilingual,56,candle,L2,low,nonswitch,1,6.884077152,Younger,976.6
Bilingual,56,eye,L2,low,nonswitch,1,6.830442176,Younger,925.6
Bilingual,56,teeth,L2,low,nonswitch,1,6.746412129,Younger,851
Bilingual,82,knife,L2,low,nonswitch,1,6.951293581,Younger,1044.5
Bilingual,82,plane,L2,low,nonswitch,1,6.868078462,Younger,961.1
Bilingual,82,cake,L2,low,nonswitch,1,6.896087474,Younger,988.4
Bilingual,82,newspaper,L2,low,nonswitch,1,6.985364258,Younger,1080.7
Bilingual,82,teeth,L2,low,nonswitch,1,6.768608148,Younger,870.1
Bilingual,82,pen,L2,low,nonswitch,1,6.77730485,Younger,877.7
Bilingual,82,cup,L2,low,nonswitch,1,6.886735912,Younger,979.2
Bilingual,82,horse,L2,low,nonswitch,1,6.871817172,Younger,964.7
Bilingual,82,knife,L2,low,nonswitch,1,6.805722553,Younger,903
Bilingual,82,candle,L2,low,nonswitch,1,7.128976985,Younger,1247.6
Bilingual,82,trophy,L2,low,nonswitch,1,7.084813006,Younger,1193.7
Bilingual,82,strawberry,L2,low,nonswitch,1,7.174417984,Younger,1305.6
Bilingual,82,eye,L2,low,nonswitch,1,6.871817172,Younger,964.7
Bilingual,82,broom,L2,low,nonswitch,1,6.886735912,Younger,979.2
Bilingual,82,brain,L2,low,nonswitch,1,6.681983276,Younger,797.9
Bilingual,82,present,L2,low,nonswitch,1,7.044032897,Younger,1146
Bilingual,82,brain,L2,low,nonswitch,1,6.833785759,Younger,928.7
Bilingual,82,coat,L2,low,nonswitch,1,7.1963869,Younger,1334.6
Bilingual,82,ladder,L2,low,nonswitch,1,6.995308176,Younger,1091.5
Bilingual,82,newspaper,L2,low,nonswitch,1,7.236339343,Younger,1389
Bilingual,82,soap,L2,low,nonswitch,1,6.848960232,Younger,942.9
Bilingual,82,coat,L2,low,nonswitch,1,6.685860947,Younger,801
Bilingual,82,toy,L2,low,nonswitch,1,6.852665313,Younger,946.4
Bilingual,82,suitcase,L2,low,nonswitch,1,7.087406607,Younger,1196.8
Bilingual,82,horse,L2,low,nonswitch,1,6.905051627,Younger,997.3
Bilingual,82,suitcase,L2,low,nonswitch,1,6.884077152,Younger,976.6
Bilingual,82,trophy,L2,low,nonswitch,1,6.776735017,Younger,877.2
Bilingual,82,broom,L2,low,nonswitch,1,6.977934114,Younger,1072.7
Bilingual,82,cake,L2,low,nonswitch,1,6.883052666,Younger,975.6
Bilingual,82,strawberry,L2,low,nonswitch,1,7.059789435,Younger,1164.2
Bilingual,82,toy,L2,low,nonswitch,1,7.181744024,Younger,1315.2
Bilingual,82,present,L2,low,nonswitch,1,7.166034287,Younger,1294.7
Bilingual,82,ladder,L2,low,nonswitch,1,7.123108565,Younger,1240.3
Bilingual,82,pen,L2,low,nonswitch,1,7.168810995,Younger,1298.3
Bilingual,82,cup,L2,low,nonswitch,1,7.099449442,Younger,1211.3
Bilingual,82,plane,L2,low,nonswitch,1,6.756350825,Younger,859.5
Bilingual,82,candle,L2,low,nonswitch,1,6.951293581,Younger,1044.5
Bilingual,82,eye,L2,low,nonswitch,1,6.772622605,Younger,873.6
Bilingual,82,teeth,L2,low,nonswitch,1,6.805611805,Younger,902.9
Bilingual,86,knife,L2,low,nonswitch,1,7.039046665,Older,1140.3
Bilingual,86,plane,L2,low,nonswitch,1,7.411556288,Older,1655
Bilingual,86,cake,L2,low,nonswitch,1,7.228461018,Older,1378.1
Bilingual,86,newspaper,L2,low,nonswitch,1,7.415235312,Older,1661.1
Bilingual,86,teeth,L2,low,nonswitch,1,7.377133713,Older,1599
Bilingual,86,pen,L2,low,nonswitch,1,7.311017964,Older,1496.7
Bilingual,86,soap,L2,low,nonswitch,1,7.449498005,Older,1719
Bilingual,86,cup,L2,low,nonswitch,1,7.105457938,Older,1218.6
Bilingual,86,horse,L2,low,nonswitch,1,7.025716077,Older,1125.2
Bilingual,86,knife,L2,low,nonswitch,1,7.131058817,Older,1250.2
Bilingual,86,candle,L2,low,nonswitch,1,7.179155519,Older,1311.8
Bilingual,86,trophy,L2,low,nonswitch,1,7.485323244,Older,1781.7
Bilingual,86,strawberry,L2,low,nonswitch,1,7.115663358,Older,1231.1
Bilingual,86,eye,L2,low,nonswitch,1,7.235330915,Older,1387.6
Bilingual,86,broom,L2,low,nonswitch,1,7.359212991,Older,1570.6
Bilingual,86,brain,L2,low,nonswitch,1,7.144012469,Older,1266.5
Bilingual,86,present,L2,low,nonswitch,1,7.084896776,Older,1193.8
Bilingual,86,brain,L2,low,nonswitch,1,7.337978038,Older,1537.6
Bilingual,86,coat,L2,low,nonswitch,1,7.023937033,Older,1123.2
Bilingual,86,ladder,L2,low,nonswitch,1,7.072167415,Older,1178.7
Bilingual,86,newspaper,L2,low,nonswitch,1,6.952824242,Older,1046.1
Bilingual,86,soap,L2,low,nonswitch,1,7.242511759,Older,1397.6
Bilingual,86,coat,L2,low,nonswitch,1,7.415656631,Older,1661.8
Bilingual,86,suitcase,L2,low,nonswitch,1,7.144565021,Older,1267.2
Bilingual,86,horse,L2,low,nonswitch,1,7.092407451,Older,1202.8
Bilingual,86,suitcase,L2,low,nonswitch,1,7.193610684,Older,1330.9
Bilingual,86,trophy,L2,low,nonswitch,1,7.269477464,Older,1435.8
Bilingual,86,broom,L2,low,nonswitch,1,7.60170214,Older,2001.6
Bilingual,86,cake,L2,low,nonswitch,1,7.224534882,Older,1372.7
Bilingual,86,strawberry,L2,low,nonswitch,1,7.39086021,Older,1621.1
Bilingual,86,toy,L2,low,nonswitch,1,7.196986151,Older,1335.4
Bilingual,86,present,L2,low,nonswitch,1,7.188337205,Older,1323.9
Bilingual,86,ladder,L2,low,nonswitch,1,7.018759837,Older,1117.4
Bilingual,86,pen,L2,low,nonswitch,1,7.168810995,Older,1298.3
Bilingual,86,cup,L2,low,nonswitch,1,7.105457938,Older,1218.6
Bilingual,86,plane,L2,low,nonswitch,1,7.318406914,Older,1507.8
Bilingual,86,candle,L2,low,nonswitch,1,7.593978544,Older,1986.2
Bilingual,86,eye,L2,low,nonswitch,1,7.133774691,Older,1253.6
Bilingual,86,teeth,L2,low,nonswitch,1,7.114037473,Older,1229.1
Bilingual,84,knife,L2,low,nonswitch,1,7.060476366,Older,1165
Bilingual,84,plane,L2,low,nonswitch,1,7.039835619,Older,1141.2
Bilingual,84,cake,L2,low,nonswitch,1,7.29492063,Older,1472.8
Bilingual,84,newspaper,L2,low,nonswitch,1,7.547870813,Older,1896.7
Bilingual,84,teeth,L2,low,nonswitch,1,7.137437407,Older,1258.2
Bilingual,84,pen,L2,low,nonswitch,1,7.367645439,Older,1583.9
Bilingual,84,soap,L2,low,nonswitch,1,6.911049846,Older,1003.3
Bilingual,84,cup,L2,low,nonswitch,1,7.231142276,Older,1381.8
Bilingual,84,candle,L2,low,nonswitch,1,7.231359361,Older,1382.1
Bilingual,84,trophy,L2,low,nonswitch,1,7.31986493,Older,1510
Bilingual,84,strawberry,L2,low,nonswitch,1,7.078172931,Older,1185.8
Bilingual,84,eye,L2,low,nonswitch,1,7.053499293,Older,1156.9
Bilingual,84,broom,L2,low,nonswitch,1,7.157579709,Older,1283.8
Bilingual,84,brain,L2,low,nonswitch,1,7.104883343,Older,1217.9
Bilingual,84,present,L2,low,nonswitch,1,6.988782118,Older,1084.4
Bilingual,84,brain,L2,low,nonswitch,1,7.268153284,Older,1433.9
Bilingual,84,coat,L2,low,nonswitch,1,7.142115686,Older,1264.1
Bilingual,84,ladder,L2,low,nonswitch,1,7.254319279,Older,1414.2
Bilingual,84,newspaper,L2,low,nonswitch,1,7.212736849,Older,1356.6
Bilingual,84,soap,L2,low,nonswitch,1,6.985364258,Older,1080.7
Bilingual,84,coat,L2,low,nonswitch,1,7.172271073,Older,1302.8
Bilingual,84,toy,L2,low,nonswitch,1,7.236339343,Older,1389
Bilingual,84,suitcase,L2,low,nonswitch,1,7.340381495,Older,1541.3
Bilingual,84,horse,L2,low,nonswitch,1,7.166034287,Older,1294.7
Bilingual,84,suitcase,L2,low,nonswitch,1,7.085148043,Older,1194.1
Bilingual,84,trophy,L2,low,nonswitch,1,7.114281524,Older,1229.4
Bilingual,84,cake,L2,low,nonswitch,1,7.160457633,Older,1287.5
Bilingual,84,strawberry,L2,low,nonswitch,1,6.743587933,Older,848.6
Bilingual,84,present,L2,low,nonswitch,1,7.201841799,Older,1341.9
Bilingual,84,ladder,L2,low,nonswitch,1,7.217076527,Older,1362.5
Bilingual,84,pen,L2,low,nonswitch,1,7.50262789,Older,1812.8
Bilingual,84,cup,L2,low,nonswitch,1,7.149131599,Older,1273
Bilingual,84,plane,L2,low,nonswitch,1,7.074963198,Older,1182
Bilingual,84,candle,L2,low,nonswitch,1,7.165261609,Older,1293.7
Bilingual,84,eye,L2,low,nonswitch,1,7.085734086,Older,1194.8
Bilingual,84,teeth,L2,low,nonswitch,1,7.426013215,Older,1679.1
Bilingual,60,knife,L2,low,nonswitch,1,7.075216973,Older,1182.3
Bilingual,60,cake,L2,low,nonswitch,1,7.151955573,Older,1276.6
Bilingual,60,teeth,L2,low,nonswitch,1,7.013735603,Older,1111.8
Bilingual,60,pen,L2,low,nonswitch,1,6.985364258,Older,1080.7
Bilingual,60,horse,L2,low,nonswitch,1,7.233744186,Older,1385.4
Bilingual,60,knife,L2,low,nonswitch,1,7.104144093,Older,1217
Bilingual,60,trophy,L2,low,nonswitch,1,7.099449442,Older,1211.3
Bilingual,60,eye,L2,low,nonswitch,1,7.13185837,Older,1251.2
Bilingual,60,coat,L2,low,nonswitch,1,7.046821327,Older,1149.2
Bilingual,60,newspaper,L2,low,nonswitch,1,7.032182857,Older,1132.5
Bilingual,60,coat,L2,low,nonswitch,1,6.817173901,Older,913.4
Bilingual,60,toy,L2,low,nonswitch,1,7.111104203,Older,1225.5
Bilingual,60,suitcase,L2,low,nonswitch,1,7.109062136,Older,1223
Bilingual,60,horse,L2,low,nonswitch,1,7.09961454,Older,1211.5
Bilingual,60,suitcase,L2,low,nonswitch,1,7.058414155,Older,1162.6
Bilingual,60,trophy,L2,low,nonswitch,1,7.362518359,Older,1575.8
Bilingual,60,strawberry,L2,low,nonswitch,1,7.090410114,Older,1200.4
Bilingual,60,toy,L2,low,nonswitch,1,7.17999371,Older,1312.9
Bilingual,60,present,L2,low,nonswitch,1,7.221616663,Older,1368.7
Bilingual,60,pen,L2,low,nonswitch,1,7.154615357,Older,1280
Bilingual,60,eye,L2,low,nonswitch,1,7.231142276,Older,1381.8
Bilingual,77,knife,L2,low,nonswitch,1,7.079858136,Younger,1187.8
Bilingual,77,plane,L2,low,nonswitch,1,7.152033903,Younger,1276.7
Bilingual,77,cake,L2,low,nonswitch,1,6.691711465,Younger,805.7
Bilingual,77,teeth,L2,low,nonswitch,1,7.241437914,Younger,1396.1
Bilingual,77,pen,L2,low,nonswitch,1,7.191278716,Younger,1327.8
Bilingual,77,soap,L2,low,nonswitch,1,7.660632564,Younger,2123.1
Bilingual,77,cup,L2,low,nonswitch,1,6.792119935,Younger,890.8
Bilingual,77,horse,L2,low,nonswitch,1,6.704169227,Younger,815.8
Bilingual,77,knife,L2,low,nonswitch,1,7.215387027,Younger,1360.2
Bilingual,77,candle,L2,low,nonswitch,1,7.748330594,Younger,2317.7
Bilingual,77,strawberry,L2,low,nonswitch,1,7.114606834,Younger,1229.8
Bilingual,77,eye,L2,low,nonswitch,1,6.691835573,Younger,805.8
Bilingual,77,broom,L2,low,nonswitch,1,7.716906135,Younger,2246
Bilingual,77,present,L2,low,nonswitch,1,7.138549489,Younger,1259.6
Bilingual,77,coat,L2,low,nonswitch,1,7.361057717,Younger,1573.5
Bilingual,77,newspaper,L2,low,nonswitch,1,6.771018755,Younger,872.2
Bilingual,77,coat,L2,low,nonswitch,1,6.574796862,Younger,716.8
Bilingual,77,toy,L2,low,nonswitch,1,6.652604932,Younger,774.8
Bilingual,77,suitcase,L2,low,nonswitch,1,7.695394123,Younger,2198.2
Bilingual,77,strawberry,L2,low,nonswitch,1,7.002701756,Younger,1099.6
Bilingual,77,toy,L2,low,nonswitch,1,7.044817929,Younger,1146.9
Bilingual,77,present,L2,low,nonswitch,1,6.668355305,Younger,787.1
Bilingual,77,ladder,L2,low,nonswitch,1,6.555499129,Younger,703.1
Bilingual,77,pen,L2,low,nonswitch,1,6.931959968,Younger,1024.5
Bilingual,77,cup,L2,low,nonswitch,1,6.462249121,Younger,640.5
Bilingual,77,eye,L2,low,nonswitch,1,6.780603493,Younger,880.6
Bilingual,77,teeth,L2,low,nonswitch,1,7.22417057,Younger,1372.2
Bilingual,58,knife,L2,low,nonswitch,1,7.091825306,Younger,1202.1
Bilingual,58,plane,L2,low,nonswitch,1,6.816297668,Younger,912.6
Bilingual,58,cake,L2,low,nonswitch,1,6.969320635,Younger,1063.5
Bilingual,58,newspaper,L2,low,nonswitch,1,7.037554717,Younger,1138.6
Bilingual,58,teeth,L2,low,nonswitch,1,6.802616961,Younger,900.2
Bilingual,58,pen,L2,low,nonswitch,1,6.586723227,Younger,725.4
Bilingual,58,soap,L2,low,nonswitch,1,7.166806369,Younger,1295.7
Bilingual,58,cup,L2,low,nonswitch,1,6.703924039,Younger,815.6
Bilingual,58,horse,L2,low,nonswitch,1,7.241652775,Younger,1396.4
Bilingual,58,knife,L2,low,nonswitch,1,6.849066283,Younger,943
Bilingual,58,candle,L2,low,nonswitch,1,7.134013973,Younger,1253.9
Bilingual,58,trophy,L2,low,nonswitch,1,6.970260484,Younger,1064.5
Bilingual,58,strawberry,L2,low,nonswitch,1,6.767343125,Younger,869
Bilingual,58,eye,L2,low,nonswitch,1,7.006423451,Younger,1103.7
Bilingual,58,broom,L2,low,nonswitch,1,6.730779409,Younger,837.8
Bilingual,58,brain,L2,low,nonswitch,1,7.404765914,Younger,1643.8
Bilingual,58,present,L2,low,nonswitch,1,6.800837997,Younger,898.6
Bilingual,58,brain,L2,low,nonswitch,1,6.845879875,Younger,940
Bilingual,58,coat,L2,low,nonswitch,1,6.647558663,Younger,770.9
Bilingual,58,ladder,L2,low,nonswitch,1,6.963757469,Younger,1057.6
Bilingual,58,newspaper,L2,low,nonswitch,1,6.727431725,Younger,835
Bilingual,58,soap,L2,low,nonswitch,1,6.860454006,Younger,953.8
Bilingual,58,coat,L2,low,nonswitch,1,7.149995326,Younger,1274.1
Bilingual,58,toy,L2,low,nonswitch,1,7.034564126,Younger,1135.2
Bilingual,58,suitcase,L2,low,nonswitch,1,6.660831199,Younger,781.2
Bilingual,58,horse,L2,low,nonswitch,1,7.259538277,Younger,1421.6
Bilingual,58,suitcase,L2,low,nonswitch,1,6.722629795,Younger,831
Bilingual,58,trophy,L2,low,nonswitch,1,6.754604099,Younger,858
Bilingual,58,broom,L2,low,nonswitch,1,6.691587341,Younger,805.6
Bilingual,58,cake,L2,low,nonswitch,1,6.516784617,Younger,676.4
Bilingual,58,strawberry,L2,low,nonswitch,1,6.723111027,Younger,831.4
Bilingual,58,toy,L2,low,nonswitch,1,7.036412311,Younger,1137.3
Bilingual,58,ladder,L2,low,nonswitch,1,7.007148023,Younger,1104.5
Bilingual,58,pen,L2,low,nonswitch,1,7.214136429,Younger,1358.5
Bilingual,58,cup,L2,low,nonswitch,1,7.230345896,Younger,1380.7
Bilingual,58,plane,L2,low,nonswitch,1,6.979238381,Younger,1074.1
Bilingual,58,candle,L2,low,nonswitch,1,7.147165803,Younger,1270.5
Bilingual,58,eye,L2,low,nonswitch,1,7.132896833,Younger,1252.5
Bilingual,58,teeth,L2,low,nonswitch,1,6.660831199,Younger,781.2
Bilingual,99,knife,L2,low,nonswitch,1,7.101099199,Older,1213.3
Bilingual,99,plane,L2,low,nonswitch,1,7.167037877,Older,1296
Bilingual,99,cake,L2,low,nonswitch,1,7.316548177,Older,1505
Bilingual,99,newspaper,L2,low,nonswitch,1,7.145669209,Older,1268.6
Bilingual,99,teeth,L2,low,nonswitch,1,7.387337883,Older,1615.4
Bilingual,99,pen,L2,low,nonswitch,1,7.298039065,Older,1477.4
Bilingual,99,soap,L2,low,nonswitch,1,7.042985228,Older,1144.8
Bilingual,99,horse,L2,low,nonswitch,1,7.294309362,Older,1471.9
Bilingual,99,knife,L2,low,nonswitch,1,7.112082916,Older,1226.7
Bilingual,99,candle,L2,low,nonswitch,1,7.192934221,Older,1330
Bilingual,99,trophy,L2,low,nonswitch,1,7.435732962,Older,1695.5
Bilingual,99,strawberry,L2,low,nonswitch,1,7.217149918,Older,1362.6
Bilingual,99,eye,L2,low,nonswitch,1,7.349230825,Older,1555
Bilingual,99,broom,L2,low,nonswitch,1,7.011213987,Older,1109
Bilingual,99,brain,L2,low,nonswitch,1,7.360930603,Older,1573.3
Bilingual,99,present,L2,low,nonswitch,1,7.235114691,Older,1387.3
Bilingual,99,brain,L2,low,nonswitch,1,7.450253973,Older,1720.3
Bilingual,99,coat,L2,low,nonswitch,1,6.981098673,Older,1076.1
Bilingual,99,ladder,L2,low,nonswitch,1,7.138470096,Older,1259.5
Bilingual,99,newspaper,L2,low,nonswitch,1,7.221543599,Older,1368.6
Bilingual,99,soap,L2,low,nonswitch,1,7.026160343,Older,1125.7
Bilingual,99,coat,L2,low,nonswitch,1,7.06646697,Older,1172
Bilingual,99,toy,L2,low,nonswitch,1,7.399398083,Older,1635
Bilingual,99,suitcase,L2,low,nonswitch,1,7.116881039,Older,1232.6
Bilingual,99,horse,L2,low,nonswitch,1,6.937022777,Older,1029.7
Bilingual,99,suitcase,L2,low,nonswitch,1,7.039923243,Older,1141.3
Bilingual,99,trophy,L2,low,nonswitch,1,7.22468057,Older,1372.9
Bilingual,99,broom,L2,low,nonswitch,1,7.527901567,Older,1859.2
Bilingual,99,cake,L2,low,nonswitch,1,7.169657898,Older,1299.4
Bilingual,99,strawberry,L2,low,nonswitch,1,7.092739953,Older,1203.2
Bilingual,99,toy,L2,low,nonswitch,1,7.108980366,Older,1222.9
Bilingual,99,present,L2,low,nonswitch,1,7.115582126,Older,1231
Bilingual,99,ladder,L2,low,nonswitch,1,7.086068814,Older,1195.2
Bilingual,99,pen,L2,low,nonswitch,1,7.026426809,Older,1126
Bilingual,99,plane,L2,low,nonswitch,1,6.884077152,Older,976.6
Bilingual,99,candle,L2,low,nonswitch,1,7.060991255,Older,1165.6
Bilingual,99,eye,L2,low,nonswitch,1,7.118421309,Older,1234.5
Bilingual,99,teeth,L2,low,nonswitch,1,7.071233748,Older,1177.6
Bilingual,31,knife,L2,low,nonswitch,1,7.103733162,Older,1216.5
Bilingual,31,plane,L2,low,nonswitch,1,7.614460137,Older,2027.3
Bilingual,31,cake,L2,low,nonswitch,1,7.742662405,Older,2304.6
Bilingual,31,newspaper,L2,low,nonswitch,1,7.724446646,Older,2263
Bilingual,31,teeth,L2,low,nonswitch,1,7.352120536,Older,1559.5
Bilingual,31,pen,L2,low,nonswitch,1,7.405495663,Older,1645
Bilingual,31,soap,L2,low,nonswitch,1,7.245940334,Older,1402.4
Bilingual,31,cup,L2,low,nonswitch,1,7.166883544,Older,1295.8
Bilingual,31,horse,L2,low,nonswitch,1,7.255661893,Older,1416.1
Bilingual,31,knife,L2,low,nonswitch,1,7.213105349,Older,1357.1
Bilingual,31,candle,L2,low,nonswitch,1,7.2904975,Older,1466.3
Bilingual,31,strawberry,L2,low,nonswitch,1,7.299594644,Older,1479.7
Bilingual,31,eye,L2,low,nonswitch,1,7.306934002,Older,1490.6
Bilingual,31,broom,L2,low,nonswitch,1,7.214210037,Older,1358.6
Bilingual,31,brain,L2,low,nonswitch,1,7.282829906,Older,1455.1
Bilingual,31,present,L2,low,nonswitch,1,7.559976293,Older,1919.8
Bilingual,31,brain,L2,low,nonswitch,1,7.379632153,Older,1603
Bilingual,31,coat,L2,low,nonswitch,1,7.028467354,Older,1128.3
Bilingual,31,newspaper,L2,low,nonswitch,1,7.48678146,Older,1784.3
Bilingual,31,soap,L2,low,nonswitch,1,7.028290081,Older,1128.1
Bilingual,31,coat,L2,low,nonswitch,1,7.031211083,Older,1131.4
Bilingual,31,toy,L2,low,nonswitch,1,7.183111702,Older,1317
Bilingual,31,suitcase,L2,low,nonswitch,1,7.246724396,Older,1403.5
Bilingual,31,trophy,L2,low,nonswitch,1,7.380816728,Older,1604.9
Bilingual,31,cake,L2,low,nonswitch,1,7.488797026,Older,1787.9
Bilingual,31,strawberry,L2,low,nonswitch,1,7.319666235,Older,1509.7
Bilingual,31,toy,L2,low,nonswitch,1,7.284752323,Older,1457.9
Bilingual,31,ladder,L2,low,nonswitch,1,7.103075322,Older,1215.7
Bilingual,31,pen,L2,low,nonswitch,1,7.053931389,Older,1157.4
Bilingual,31,cup,L2,low,nonswitch,1,7.049081215,Older,1151.8
Bilingual,31,plane,L2,low,nonswitch,1,7.17395832,Older,1305
Bilingual,31,candle,L2,low,nonswitch,1,7.356407582,Older,1566.2
Bilingual,31,eye,L2,low,nonswitch,1,7.232588617,Older,1383.8
Bilingual,31,teeth,L2,low,nonswitch,1,7.333349758,Older,1530.5
Bilingual,63,knife,L2,low,nonswitch,1,7.116394144,Younger,1232
Bilingual,63,plane,L2,low,nonswitch,1,6.942060083,Younger,1034.9
Bilingual,63,cake,L2,low,nonswitch,1,7.202065338,Younger,1342.2
Bilingual,63,teeth,L2,low,nonswitch,1,7.161699579,Younger,1289.1
Bilingual,63,pen,L2,low,nonswitch,1,6.908355099,Younger,1000.6
Bilingual,63,soap,L2,low,nonswitch,1,7.01220538,Younger,1110.1
Bilingual,63,cup,L2,low,nonswitch,1,7.30121528,Younger,1482.1
Bilingual,63,horse,L2,low,nonswitch,1,6.841615476,Younger,936
Bilingual,63,knife,L2,low,nonswitch,1,7.168656936,Younger,1298.1
Bilingual,63,candle,L2,low,nonswitch,1,7.289337447,Younger,1464.6
Bilingual,63,strawberry,L2,low,nonswitch,1,6.834431615,Younger,929.3
Bilingual,63,eye,L2,low,nonswitch,1,6.724673433,Younger,832.7
Bilingual,63,broom,L2,low,nonswitch,1,6.885611914,Younger,978.1
Bilingual,63,brain,L2,low,nonswitch,1,7.125846087,Younger,1243.7
Bilingual,63,present,L2,low,nonswitch,1,7.10979776,Younger,1223.9
Bilingual,63,brain,L2,low,nonswitch,1,7.082800427,Younger,1191.3
Bilingual,63,coat,L2,low,nonswitch,1,7.397071219,Younger,1631.2
Bilingual,63,ladder,L2,low,nonswitch,1,7.535083119,Younger,1872.6
Bilingual,63,soap,L2,low,nonswitch,1,6.693571469,Younger,807.2
Bilingual,63,coat,L2,low,nonswitch,1,7.625302346,Younger,2049.4
Bilingual,63,toy,L2,low,nonswitch,1,7.042548375,Younger,1144.3
Bilingual,63,suitcase,L2,low,nonswitch,1,7.414633121,Younger,1660.1
Bilingual,63,horse,L2,low,nonswitch,1,7.055140266,Younger,1158.8
Bilingual,63,suitcase,L2,low,nonswitch,1,7.011033628,Younger,1108.8
Bilingual,63,trophy,L2,low,nonswitch,1,7.107753021,Younger,1221.4
Bilingual,63,broom,L2,low,nonswitch,1,6.789196943,Younger,888.2
Bilingual,63,cake,L2,low,nonswitch,1,7.485659944,Younger,1782.3
Bilingual,63,toy,L2,low,nonswitch,1,7.274618149,Younger,1443.2
Bilingual,63,present,L2,low,nonswitch,1,7.074455455,Younger,1181.4
Bilingual,63,ladder,L2,low,nonswitch,1,7.156566577,Younger,1282.5
Bilingual,63,pen,L2,low,nonswitch,1,6.935175875,Younger,1027.8
Bilingual,63,cup,L2,low,nonswitch,1,6.868078462,Younger,961.1
Bilingual,63,plane,L2,low,nonswitch,1,6.603943825,Younger,738
Bilingual,63,candle,L2,low,nonswitch,1,6.945243723,Younger,1038.2
Bilingual,63,eye,L2,low,nonswitch,1,6.877811403,Younger,970.5
Bilingual,63,teeth,L2,low,nonswitch,1,7.03438793,Younger,1135
Bilingual,69,knife,L2,low,nonswitch,1,7.141086757,Older,1262.8
Bilingual,69,plane,L2,low,nonswitch,1,6.845667087,Older,939.8
Bilingual,69,cake,L2,low,nonswitch,1,6.889693136,Older,982.1
Bilingual,69,newspaper,L2,low,nonswitch,1,6.990348577,Older,1086.1
Bilingual,69,teeth,L2,low,nonswitch,1,6.992464007,Older,1088.4
Bilingual,69,pen,L2,low,nonswitch,1,7.094151855,Older,1204.9
Bilingual,69,soap,L2,low,nonswitch,1,6.939447726,Older,1032.2
Bilingual,69,cup,L2,low,nonswitch,1,6.977094757,Older,1071.8
Bilingual,69,horse,L2,low,nonswitch,1,7.232588617,Older,1383.8
Bilingual,69,knife,L2,low,nonswitch,1,7.088909488,Older,1198.6
Bilingual,69,candle,L2,low,nonswitch,1,7.036148494,Older,1137
Bilingual,69,trophy,L2,low,nonswitch,1,7.35372233,Older,1562
Bilingual,69,strawberry,L2,low,nonswitch,1,6.841188035,Older,935.6
Bilingual,69,eye,L2,low,nonswitch,1,6.9859193,Older,1081.3
Bilingual,69,broom,L2,low,nonswitch,1,7.271286664,Older,1438.4
