participant,rt,accuracy,item,task,control,AgeGroup
38,3751.4,1,cup,Size,incon,Older
38,2233.2,1,tribe,Size,incon,Older
38,3088.1,0,highlighter,Colour,incon,Older
38,1772.4,0,paper,Colour,incon,Older
38,12456.2,1,lion,Colour,incon,Older
38,2933.8,1,pencil,Size,incon,Older
38,3682.5,1,theatre,Size,incon,Older
38,5092.7,1,lighter,Size,incon,Older
38,6229.7,1,blackboard,Colour,incon,Older
38,6673.3,1,bread,Colour,incon,Older
38,6297.6,1,dove,Colour,incon,Older
38,7588.7,1,stool,Size,incon,Older
38,3342.9,1,chair,Size,incon,Older
38,6318.7,1,box,Size,incon,Older
39,1617.5,1,ham,Colour,cong,Younger
39,1606.5,1,blood,Colour,cong,Younger
39,1653.1,1,broccoli,Colour,cong,Younger
39,2949.6,1,hammer,Size,cong,Younger
39,2440.4,1,orange,Size,cong,Younger
39,3987.3,1,mouth,Size,cong,Younger
39,1880,1,coffee,Colour,cong,Younger
39,2307.3,1,ketchup,Colour,cong,Younger
39,1796.5,1,rhino,Colour,cong,Younger
39,1396.7,1,wasp,Size,cong,Younger
39,1897.6,1,goose,Size,cong,Younger
39,2043.3,1,donkey,Size,cong,Younger
39,2247.7,1,sunflower,Colour,cong,Younger
39,2910.6,1,gin,Colour,cong,Younger
39,1940.3,1,grass,Colour,cong,Younger
39,3657.8,1,window,Size,cong,Younger
39,3236.6,1,pen,Size,cong,Younger
39,3292.6,1,mop,Size,cong,Younger
39,3530.9,1,snow,Colour,cong,Younger
39,2913.2,1,butter,Colour,cong,Younger
39,2628.5,1,oregano,Colour,cong,Younger
39,2446.4,1,fork,Size,cong,Younger
39,2339.7,1,doctor,Size,cong,Younger
39,2238.9,1,dancer,Size,cong,Younger
39,3355.7,0,rice,Colour,incon,Younger
39,2340.7,1,tar,Colour,incon,Younger
39,2795.2,1,trumpet,Colour,incon,Younger
39,3755.1,1,diary,Size,incon,Younger
39,2597.9,1,gun,Size,incon,Younger
39,1885.7,1,football,Size,incon,Younger
39,2755.8,1,cranberry,Colour,incon,Younger
39,2752.9,1,cloud,Colour,incon,Younger
39,2327.9,1,chalk,Colour,incon,Younger
39,2501.4,1,handbag,Size,incon,Younger
39,4243.9,1,cup,Size,incon,Younger
39,3493,1,tribe,Size,incon,Younger
39,3773.8,1,highlighter,Colour,incon,Younger
39,4260.9,1,paper,Colour,incon,Younger
39,3077,1,lion,Colour,incon,Younger
39,4067.9,1,pencil,Size,incon,Younger
39,4257,1,theatre,Size,incon,Younger
39,3421.8,1,lighter,Size,incon,Younger
39,2602.8,1,blackboard,Colour,incon,Younger
39,2397,1,bread,Colour,incon,Younger
39,3684.1,1,dove,Colour,incon,Younger
39,5193.3,1,stool,Size,incon,Younger
39,3661.4,1,chair,Size,incon,Younger
39,2703.7,1,box,Size,incon,Younger
40,,1,ham,Colour,cong,Older
40,,0,blood,Colour,cong,Older
40,,1,broccoli,Colour,cong,Older
40,,1,hammer,Size,cong,Older
40,,1,orange,Size,cong,Older
40,,1,mouth,Size,cong,Older
40,,1,coffee,Colour,cong,Older
40,,1,ketchup,Colour,cong,Older
40,,1,rhino,Colour,cong,Older
40,,1,wasp,Size,cong,Older
40,,1,goose,Size,cong,Older
40,,1,donkey,Size,cong,Older
40,,1,sunflower,Colour,cong,Older
40,,1,gin,Colour,cong,Older
40,,1,grass,Colour,cong,Older
40,,1,window,Size,cong,Older
40,,1,pen,Size,cong,Older
40,,1,mop,Size,cong,Older
40,,1,snow,Colour,cong,Older
40,,1,butter,Colour,cong,Older
40,,1,oregano,Colour,cong,Older
40,,1,fork,Size,cong,Older
40,,1,doctor,Size,cong,Older
40,,1,dancer,Size,cong,Older
40,3507,1,rice,Colour,incon,Older
40,3661,1,tar,Colour,incon,Older
40,5823,1,trumpet,Colour,incon,Older
40,3659,1,diary,Size,incon,Older
40,5251,1,gun,Size,incon,Older
40,4740,1,football,Size,incon,Older
40,3629,0,cranberry,Colour,incon,Older
40,4874,1,cloud,Colour,incon,Older
40,3101,1,chalk,Colour,incon,Older
40,4100,1,handbag,Size,incon,Older
40,19406,1,cup,Size,incon,Older
40,5037,1,tribe,Size,incon,Older
40,16531,1,highlighter,Colour,incon,Older
40,10835,1,paper,Colour,incon,Older
40,7981,1,lion,Colour,incon,Older
40,4300,0,pencil,Size,incon,Older
40,5219,1,theatre,Size,incon,Older
40,9719,1,lighter,Size,incon,Older
40,7083,0,blackboard,Colour,incon,Older
40,9812,1,bread,Colour,incon,Older
40,3132,1,dove,Colour,incon,Older
40,15212,1,stool,Size,incon,Older
40,92153,1,chair,Size,incon,Older
40,5779,1,box,Size,incon,Older
40,5115,1,sunflower,Colour,cong,Older
40,22821,1,ham,Colour,cong,Older
40,5892,0,blood,Colour,cong,Older
40,4273,1,broccoli,Colour,cong,Older
40,3035,1,gin,Colour,cong,Older
40,7124,1,grass,Colour,cong,Older
40,4871,1,window,Size,cong,Older
40,4492,1,hammer,Size,cong,Older
40,4875,1,pen,Size,cong,Older
40,2612,1,orange,Size,cong,Older
40,6590,1,mouth,Size,cong,Older
40,5548,1,mop,Size,cong,Older
40,9861,1,coffee,Colour,cong,Older
40,6149,1,snow,Colour,cong,Older
40,3405,1,ketchup,Colour,cong,Older
40,4317,1,rhino,Colour,cong,Older
40,3987,1,butter,Colour,cong,Older
40,3219,1,oregano,Colour,cong,Older
40,3620,1,wasp,Size,cong,Older
40,18606,1,fork,Size,cong,Older
40,5227,1,goose,Size,cong,Older
40,3971,1,donkey,Size,cong,Older
40,18167,1,doctor,Size,cong,Older
40,3239,1,dancer,Size,cong,Older
41,2157.7,1,ham,Colour,cong,Older
41,2988.4,1,blood,Colour,cong,Older
41,2898.7,1,broccoli,Colour,cong,Older
41,7557.3,0,hammer,Size,cong,Older
41,1912,1,orange,Size,cong,Older
41,3608.3,1,mouth,Size,cong,Older
41,4014.1,1,coffee,Colour,cong,Older
41,1628.4,1,ketchup,Colour,cong,Older
41,2740.6,1,rhino,Colour,cong,Older
41,1833.1,1,wasp,Size,cong,Older
41,2248.7,1,goose,Size,cong,Older
41,2248.5,1,donkey,Size,cong,Older
41,2252.2,1,sunflower,Colour,cong,Older
41,2537.7,1,gin,Colour,cong,Older
41,3340.2,1,grass,Colour,cong,Older
41,5920.3,1,window,Size,cong,Older
41,3629.6,1,pen,Size,cong,Older
41,2556.1,1,mop,Size,cong,Older
41,2872.6,1,snow,Colour,cong,Older
41,2544,1,butter,Colour,cong,Older
41,2859.5,1,oregano,Colour,cong,Older
41,4253.9,1,fork,Size,cong,Older
41,3907.4,1,doctor,Size,cong,Older
41,4573.5,1,dancer,Size,cong,Older
41,4780.4,1,rice,Colour,incon,Older
41,3750.9,1,tar,Colour,incon,Older
41,3234.2,1,trumpet,Colour,incon,Older
41,3150.1,1,diary,Size,incon,Older
41,4322.7,1,gun,Size,incon,Older
41,3078.7,1,football,Size,incon,Older
41,2946.5,1,cranberry,Colour,incon,Older
41,1811.4,1,cloud,Colour,incon,Older
41,4696.9,1,chalk,Colour,incon,Older
41,3132,1,handbag,Size,incon,Older
41,5418.3,1,cup,Size,incon,Older
41,1798.6,1,tribe,Size,incon,Older
41,4607.2,1,highlighter,Colour,incon,Older
41,4539.2,1,paper,Colour,incon,Older
41,5805.9,0,lion,Colour,incon,Older
41,2739.1,1,pencil,Size,incon,Older
41,5357.2,1,theatre,Size,incon,Older
41,5078,1,lighter,Size,incon,Older
41,3073.6,1,blackboard,Colour,incon,Older
41,3810.5,1,bread,Colour,incon,Older
41,2806.4,1,dove,Colour,incon,Older
41,4427.2,1,stool,Size,incon,Older
41,4683.8,1,chair,Size,incon,Older
41,3409.7,1,box,Size,incon,Older
42,1637.3,1,ham,Colour,cong,Older
42,1733.6,1,blood,Colour,cong,Older
42,1286.8,1,broccoli,Colour,cong,Older
42,1968.4,1,hammer,Size,cong,Older
42,1629.8,1,orange,Size,cong,Older
42,2126.9,1,mouth,Size,cong,Older
42,2169.5,1,coffee,Colour,cong,Older
42,1907.6,1,ketchup,Colour,cong,Older
42,2161,1,rhino,Colour,cong,Older
42,1830.2,1,wasp,Size,cong,Older
42,1730.6,1,goose,Size,cong,Older
42,2675,1,donkey,Size,cong,Older
42,2545.7,1,sunflower,Colour,cong,Older
42,1643,1,gin,Colour,cong,Older
42,2458.2,1,grass,Colour,cong,Older
42,3086,1,window,Size,cong,Older
42,2043.4,1,pen,Size,cong,Older
42,2136.2,1,mop,Size,cong,Older
42,2385.2,1,snow,Colour,cong,Older
42,2596.9,1,butter,Colour,cong,Older
42,3350.2,1,oregano,Colour,cong,Older
42,2036.3,1,fork,Size,cong,Older
42,2542.1,1,doctor,Size,cong,Older
42,2790.1,1,dancer,Size,cong,Older
42,1545,0,rice,Colour,incon,Older
42,1894,0,tar,Colour,incon,Older
42,1573.1,0,trumpet,Colour,incon,Older
42,1832.3,0,diary,Size,incon,Older
42,3021.2,1,gun,Size,incon,Older
42,2008.4,1,football,Size,incon,Older
42,4093.1,0,cranberry,Colour,incon,Older
42,2707.5,1,cloud,Colour,incon,Older
42,1822.1,0,chalk,Colour,incon,Older
42,2251.7,1,handbag,Size,incon,Older
42,2520.7,1,cup,Size,incon,Older
42,2223.3,1,tribe,Size,incon,Older
42,5860.2,1,highlighter,Colour,incon,Older
42,4058.9,0,paper,Colour,incon,Older
42,2815.9,0,lion,Colour,incon,Older
42,4583.4,1,pencil,Size,incon,Older
42,2636.8,1,theatre,Size,incon,Older
42,3317.5,0,lighter,Size,incon,Older
42,3030.8,1,blackboard,Colour,incon,Older
42,4550.6,1,bread,Colour,incon,Older
42,4163.4,1,dove,Colour,incon,Older
42,3339.4,1,stool,Size,incon,Older
42,3930.3,1,chair,Size,incon,Older
42,2734.4,1,box,Size,incon,Older
43,2091.5,1,ham,Colour,cong,Younger
43,1807.6,1,blood,Colour,cong,Younger
43,1613,1,broccoli,Colour,cong,Younger
43,3041.7,1,hammer,Size,cong,Younger
43,1800.9,1,orange,Size,cong,Younger
43,4100.5,1,mouth,Size,cong,Younger
43,3089,1,coffee,Colour,cong,Younger
43,3381.9,1,ketchup,Colour,cong,Younger
43,2677.5,1,rhino,Colour,cong,Younger
43,1461.9,1,wasp,Size,cong,Younger
43,5160.1,1,goose,Size,cong,Younger
43,2212.9,1,donkey,Size,cong,Younger
43,3143.7,1,sunflower,Colour,cong,Younger
43,3316,1,gin,Colour,cong,Younger
43,2699.9,1,grass,Colour,cong,Younger
43,2785.1,1,window,Size,cong,Younger
43,2034.5,1,pen,Size,cong,Younger
43,2991.6,1,mop,Size,cong,Younger
43,2997.9,1,snow,Colour,cong,Younger
43,2414.2,1,butter,Colour,cong,Younger
43,2011.8,1,oregano,Colour,cong,Younger
43,3142.9,1,fork,Size,cong,Younger
43,2863.2,1,doctor,Size,cong,Younger
43,2118,1,dancer,Size,cong,Younger
43,2849.8,1,rice,Colour,incon,Younger
43,3917.3,1,tar,Colour,incon,Younger
43,2715,1,trumpet,Colour,incon,Younger
43,4492.9,1,diary,Size,incon,Younger
43,2868.2,1,gun,Size,incon,Younger
43,2755.7,1,football,Size,incon,Younger
43,2580.4,1,cranberry,Colour,incon,Younger
43,2192.8,1,cloud,Colour,incon,Younger
43,5863.5,1,chalk,Colour,incon,Younger
43,2081.2,1,handbag,Size,incon,Younger
43,3766.5,1,cup,Size,incon,Younger
43,2104.1,1,tribe,Size,incon,Younger
43,3284.2,1,highlighter,Colour,incon,Younger
43,5014.4,1,paper,Colour,incon,Younger
43,4404.9,1,lion,Colour,incon,Younger
43,4391.6,1,pencil,Size,incon,Younger
43,3771.6,1,theatre,Size,incon,Younger
43,3390.3,1,lighter,Size,incon,Younger
43,5156.6,1,blackboard,Colour,incon,Younger
43,2552.7,1,bread,Colour,incon,Younger
43,4702.9,1,dove,Colour,incon,Younger
43,4151.7,1,stool,Size,incon,Younger
43,4510.1,1,chair,Size,incon,Younger
43,3241.6,1,box,Size,incon,Younger
44,1876.5,1,ham,Colour,cong,Older
44,1595.8,1,blood,Colour,cong,Older
44,1717,1,broccoli,Colour,cong,Older
44,2022.5,1,hammer,Size,cong,Older
44,1646,1,orange,Size,cong,Older
44,3005.5,1,mouth,Size,cong,Older
44,1866.6,1,coffee,Colour,cong,Older
44,2284.1,1,ketchup,Colour,cong,Older
44,1944.5,1,rhino,Colour,cong,Older
44,1323.9,1,wasp,Size,cong,Older
44,1559.5,1,goose,Size,cong,Older
44,1691.9,1,donkey,Size,cong,Older
44,2545.4,1,sunflower,Colour,cong,Older
44,1987.7,1,gin,Colour,cong,Older
44,2580.6,1,grass,Colour,cong,Older
44,2630.1,1,window,Size,cong,Older
44,1704.2,1,pen,Size,cong,Older
44,1737.9,1,mop,Size,cong,Older
44,2322.3,1,snow,Colour,cong,Older
44,2487,1,butter,Colour,cong,Older
44,2872.3,1,oregano,Colour,cong,Older
44,1785.4,1,fork,Size,cong,Older
44,2074.4,1,doctor,Size,cong,Older
44,2356.3,1,dancer,Size,cong,Older
44,1721.1,0,rice,Colour,incon,Older
44,2180.2,1,tar,Colour,incon,Older
44,3029.3,1,trumpet,Colour,incon,Older
44,1814.2,0,diary,Size,incon,Older
44,2075.2,0,gun,Size,incon,Older
44,3114.2,1,football,Size,incon,Older
44,1814.4,1,cranberry,Colour,incon,Older
44,1983.5,1,cloud,Colour,incon,Older
44,3004.5,1,chalk,Colour,incon,Older
44,2471.9,1,handbag,Size,incon,Older
44,2756.6,1,cup,Size,incon,Older
44,2054.7,1,tribe,Size,incon,Older
44,5057.3,1,highlighter,Colour,incon,Older
44,4178.8,0,paper,Colour,incon,Older
44,2704.2,0,lion,Colour,incon,Older
44,3053.5,0,pencil,Size,incon,Older
44,2320.1,1,theatre,Size,incon,Older
44,2615.2,0,lighter,Size,incon,Older
44,3035.9,1,blackboard,Colour,incon,Older
44,2926.2,0,bread,Colour,incon,Older
44,2670.3,1,dove,Colour,incon,Older
44,4067.9,0,stool,Size,incon,Older
44,3136.1,1,chair,Size,incon,Older
44,2969.5,1,box,Size,incon,Older
45,2375,1,ham,Colour,cong,Younger
45,1839,1,blood,Colour,cong,Younger
45,4190,1,broccoli,Colour,cong,Younger
45,11448,0,hammer,Size,cong,Younger
45,1795,1,orange,Size,cong,Younger
45,2262,1,mouth,Size,cong,Younger
45,1033,1,coffee,Colour,cong,Younger
45,2483,1,ketchup,Colour,cong,Younger
45,2790,1,rhino,Colour,cong,Younger
45,1379,1,wasp,Size,cong,Younger
45,4870,1,goose,Size,cong,Younger
45,1538,1,donkey,Size,cong,Younger
45,4703,1,sunflower,Colour,cong,Younger
45,2512,1,gin,Colour,cong,Younger
45,1829,1,grass,Colour,cong,Younger
45,5004,1,window,Size,cong,Younger
45,1964,1,pen,Size,cong,Younger
45,8214,1,mop,Size,cong,Younger
45,4217,1,snow,Colour,cong,Younger
45,2816,1,butter,Colour,cong,Younger
45,3476,1,oregano,Colour,cong,Younger
45,2785,1,fork,Size,cong,Younger
45,4156,1,doctor,Size,cong,Younger
45,1665,1,dancer,Size,cong,Younger
45,3431,1,rice,Colour,incon,Younger
45,5705,1,tar,Colour,incon,Younger
45,3569,1,trumpet,Colour,incon,Younger
45,4278,1,diary,Size,incon,Younger
45,3467,0,gun,Size,incon,Younger
45,7785,0,football,Size,incon,Younger
45,1667,0,cranberry,Colour,incon,Younger
45,1642,0,cloud,Colour,incon,Younger
45,2478,1,chalk,Colour,incon,Younger
45,2518,1,handbag,Size,incon,Younger
45,5096,1,cup,Size,incon,Younger
45,3752,1,tribe,Size,incon,Younger
45,3194,1,highlighter,Colour,incon,Younger
45,4254,1,paper,Colour,incon,Younger
45,5066,1,lion,Colour,incon,Younger
45,3617,1,pencil,Size,incon,Younger
45,3814,1,theatre,Size,incon,Younger
45,3424,1,lighter,Size,incon,Younger
45,6794,1,blackboard,Colour,incon,Younger
45,5264,1,bread,Colour,incon,Younger
45,4157,1,dove,Colour,incon,Younger
45,3793,1,stool,Size,incon,Younger
45,11580,1,chair,Size,incon,Younger
45,4299,1,box,Size,incon,Younger
46,3133.2,1,ham,Colour,cong,Older
46,1691.8,1,blood,Colour,cong,Older
46,2749.7,1,broccoli,Colour,cong,Older
46,4259.4,1,hammer,Size,cong,Older
46,2067.5,1,orange,Size,cong,Older
46,3005,1,mouth,Size,cong,Older
46,2358.8,1,coffee,Colour,cong,Older
46,5532.6,1,ketchup,Colour,cong,Older
46,2001.8,1,rhino,Colour,cong,Older
46,2220.1,1,wasp,Size,cong,Older
46,1982.3,1,goose,Size,cong,Older
46,2027.2,1,donkey,Size,cong,Older
46,8493.5,0,sunflower,Colour,cong,Older
46,2627.1,1,gin,Colour,cong,Older
46,7198.6,1,grass,Colour,cong,Older
46,4315.1,1,window,Size,cong,Older
46,2051.4,1,pen,Size,cong,Older
46,3572.1,1,mop,Size,cong,Older
46,2794.8,1,snow,Colour,cong,Older
46,2631.9,1,butter,Colour,cong,Older
46,4851.3,1,oregano,Colour,cong,Older
46,1677.2,1,fork,Size,cong,Older
46,4653.8,1,doctor,Size,cong,Older
46,3288,1,dancer,Size,cong,Older
46,3773.2,1,rice,Colour,incon,Older
46,3180.5,1,tar,Colour,incon,Older
46,4340.8,1,trumpet,Colour,incon,Older
46,3020.9,0,diary,Size,incon,Older
46,6470.4,1,gun,Size,incon,Older
46,3517,1,football,Size,incon,Older
46,5277,1,cranberry,Colour,incon,Older
46,3837.7,1,cloud,Colour,incon,Older
46,2893.1,1,chalk,Colour,incon,Older
46,2212.9,1,handbag,Size,incon,Older
46,3477.2,1,cup,Size,incon,Older
46,1943.1,1,tribe,Size,incon,Older
46,5196.4,1,highlighter,Colour,incon,Older
46,3324.1,1,paper,Colour,incon,Older
46,4197.1,1,lion,Colour,incon,Older
46,3661.1,0,pencil,Size,incon,Older
46,4115.8,1,theatre,Size,incon,Older
46,2908.8,1,lighter,Size,incon,Older
46,3364.9,1,blackboard,Colour,incon,Older
46,5532.1,1,bread,Colour,incon,Older
46,3249.9,1,dove,Colour,incon,Older
46,5556.3,1,stool,Size,incon,Older
46,3002,1,chair,Size,incon,Older
46,4453.9,1,box,Size,incon,Older
47,1541.9,1,ham,Colour,cong,Younger
47,1435.7,1,blood,Colour,cong,Younger
47,1789,1,broccoli,Colour,cong,Younger
47,4293.4,1,hammer,Size,cong,Younger
47,1820.4,1,orange,Size,cong,Younger
47,2901.3,1,mouth,Size,cong,Younger
47,2669,1,coffee,Colour,cong,Younger
47,2153.7,1,ketchup,Colour,cong,Younger
47,2950.6,1,rhino,Colour,cong,Younger
47,1837.1,1,wasp,Size,cong,Younger
47,2077.1,1,goose,Size,cong,Younger
47,2853.1,1,donkey,Size,cong,Younger
47,2084.3,1,sunflower,Colour,cong,Younger
47,2125.3,1,gin,Colour,cong,Younger
47,1782.3,1,grass,Colour,cong,Younger
47,5709.3,1,window,Size,cong,Younger
47,2421,1,pen,Size,cong,Younger
47,3068.6,1,mop,Size,cong,Younger
47,2229.1,1,snow,Colour,cong,Younger
47,4549.4,1,butter,Colour,cong,Younger
47,5365,1,oregano,Colour,cong,Younger
47,2436.7,1,fork,Size,cong,Younger
47,3310.2,1,doctor,Size,cong,Younger
47,2902.8,1,dancer,Size,cong,Younger
47,1251.4,0,rice,Colour,incon,Younger
47,1757.4,0,tar,Colour,incon,Younger
47,1165.3,0,trumpet,Colour,incon,Younger
47,3573.5,1,diary,Size,incon,Younger
47,3189.3,1,gun,Size,incon,Younger
47,4644.2,1,football,Size,incon,Younger
47,4149,0,cranberry,Colour,incon,Younger
47,2333.2,1,cloud,Colour,incon,Younger
47,3717.7,0,chalk,Colour,incon,Younger
47,3327.7,1,handbag,Size,incon,Younger
47,3693.9,1,cup,Size,incon,Younger
47,2468.5,0,tribe,Size,incon,Younger
47,5220.6,1,highlighter,Colour,incon,Younger
47,1771.5,0,paper,Colour,incon,Younger
47,2276.2,0,lion,Colour,incon,Younger
47,8885.6,1,pencil,Size,incon,Younger
47,4772.6,1,theatre,Size,incon,Younger
47,4918.1,1,lighter,Size,incon,Younger
47,5515.1,1,blackboard,Colour,incon,Younger
47,7101.2,1,bread,Colour,incon,Younger
47,9156.2,1,dove,Colour,incon,Younger
47,6285.3,1,stool,Size,incon,Younger
47,3172.4,1,chair,Size,incon,Younger
47,3533.4,1,box,Size,incon,Younger
48,2841.2,1,ham,Colour,cong,Older
48,2306.1,1,blood,Colour,cong,Older
48,3246.7,1,broccoli,Colour,cong,Older
48,6078.4,0,hammer,Size,cong,Older
48,3757.2,1,orange,Size,cong,Older
48,3682.9,1,mouth,Size,cong,Older
48,5241.8,1,coffee,Colour,cong,Older
48,4278.9,1,ketchup,Colour,cong,Older
48,4184.4,1,rhino,Colour,cong,Older
48,4701.5,1,wasp,Size,cong,Older
48,3284.8,1,goose,Size,cong,Older
48,4108.7,1,donkey,Size,cong,Older
48,4360,1,sunflower,Colour,cong,Older
48,4110.3,1,gin,Colour,cong,Older
48,2793.5,1,grass,Colour,cong,Older
48,6907.8,1,window,Size,cong,Older
48,4928.9,1,pen,Size,cong,Older
48,9527.2,1,mop,Size,cong,Older
48,7993.2,1,snow,Colour,cong,Older
48,9371.6,1,butter,Colour,cong,Older
48,4541.6,1,oregano,Colour,cong,Older
48,4935.3,1,fork,Size,cong,Older
48,4873,1,doctor,Size,cong,Older
48,4539.8,1,dancer,Size,cong,Older
48,3490.2,0,rice,Colour,incon,Older
48,4214.8,1,tar,Colour,incon,Older
48,3230.5,1,trumpet,Colour,incon,Older
48,6130.6,1,diary,Size,incon,Older
48,6853.2,0,gun,Size,incon,Older
48,5102,1,football,Size,incon,Older
48,5673.2,1,cranberry,Colour,incon,Older
48,5671.4,1,cloud,Colour,incon,Older
48,10524.5,1,chalk,Colour,incon,Older
48,3559.3,1,handbag,Size,incon,Older
48,4367.8,1,cup,Size,incon,Older
48,8335.5,1,tribe,Size,incon,Older
48,11706.5,1,highlighter,Colour,incon,Older
48,11133.8,1,paper,Colour,incon,Older
48,5058.2,1,lion,Colour,incon,Older
48,5247.9,1,pencil,Size,incon,Older
48,5760.2,1,theatre,Size,incon,Older
48,12831.2,1,lighter,Size,incon,Older
48,7313.5,1,blackboard,Colour,incon,Older
48,8782.4,1,bread,Colour,incon,Older
48,5597.4,1,dove,Colour,incon,Older
48,8119.6,1,stool,Size,incon,Older
48,7317.2,1,chair,Size,incon,Older
48,13512.7,1,box,Size,incon,Older
49,2133.2,1,ham,Colour,cong,Older
49,2132.9,1,blood,Colour,cong,Older
49,2164.5,1,broccoli,Colour,cong,Older
49,5002.9,1,hammer,Size,cong,Older
49,2208.9,1,orange,Size,cong,Older
49,2409.4,1,mouth,Size,cong,Older
49,2515.9,1,coffee,Colour,cong,Older
49,3284.8,1,ketchup,Colour,cong,Older
49,1869.1,1,rhino,Colour,cong,Older
49,1898.1,1,wasp,Size,cong,Older
49,1895.8,1,goose,Size,cong,Older
49,2189.4,1,donkey,Size,cong,Older
49,3245.1,1,sunflower,Colour,cong,Older
49,2220.2,1,gin,Colour,cong,Older
49,3513.2,1,grass,Colour,cong,Older
49,4163,1,window,Size,cong,Older
49,2711.3,1,pen,Size,cong,Older
49,3172.1,1,mop,Size,cong,Older
49,2456.6,1,snow,Colour,cong,Older
49,3511.6,1,butter,Colour,cong,Older
49,2573.2,1,oregano,Colour,cong,Older
49,2326.9,1,fork,Size,cong,Older
49,3113.6,1,doctor,Size,cong,Older
49,2504,1,dancer,Size,cong,Older
49,3617.4,1,rice,Colour,incon,Older
49,2825.4,1,tar,Colour,incon,Older
49,3044.4,0,trumpet,Colour,incon,Older
49,2744.6,1,diary,Size,incon,Older
49,3651.4,0,gun,Size,incon,Older
49,4748.5,1,football,Size,incon,Older
49,4685.1,1,cranberry,Colour,incon,Older
49,2521.1,1,cloud,Colour,incon,Older
49,2098.2,1,chalk,Colour,incon,Older
49,3025.6,1,handbag,Size,incon,Older
49,3134.5,1,cup,Size,incon,Older
49,2224.7,1,tribe,Size,incon,Older
49,4043.6,1,highlighter,Colour,incon,Older
49,3847.4,1,paper,Colour,incon,Older
49,3126.5,1,lion,Colour,incon,Older
49,4748.9,1,pencil,Size,incon,Older
49,3612.7,1,theatre,Size,incon,Older
49,5059.4,1,lighter,Size,incon,Older
49,3008.7,1,blackboard,Colour,incon,Older
49,5304.9,1,bread,Colour,incon,Older
49,3192.7,1,dove,Colour,incon,Older
49,6271.1,1,stool,Size,incon,Older
49,3920.8,1,chair,Size,incon,Older
49,4391.6,1,box,Size,incon,Older
50,2465.1,1,ham,Colour,cong,Older
50,2074.5,1,blood,Colour,cong,Older
50,2713.4,1,broccoli,Colour,cong,Older
50,3199.2,1,hammer,Size,cong,Older
50,2413.4,1,orange,Size,cong,Older
50,2487.8,1,mouth,Size,cong,Older
50,2530.8,1,coffee,Colour,cong,Older
50,2321.8,1,ketchup,Colour,cong,Older
50,2325.2,1,rhino,Colour,cong,Older
50,2709.2,1,wasp,Size,cong,Older
50,1992.6,1,goose,Size,cong,Older
50,2684.8,1,donkey,Size,cong,Older
50,3716.2,1,sunflower,Colour,cong,Older
50,2534.8,1,gin,Colour,cong,Older
